cosine_t0,cosine_t_mult,decay_rate,horizontal_flip,lora,lora_dropout,lora_rank,lr,onecycle_div_factor,onecycle_final_div_factor,onecycle_pct_start,patience_epochs,poly_power,random_rotate,sched,step_size,vertical_flip,weight_decay,num_samples,default_resolution,num_channels,num_classes,dataset,cost,epoch_0_iou,epoch_1_iou,epoch_2_iou,epoch_3_iou,epoch_4_iou,epoch_5_iou,epoch_6_iou,epoch_7_iou,epoch_8_iou,epoch_9_iou
3,1,0.5,1,0,0.0,8,0.00018,80,640,0.045,0,0.9,1,poly,3,1,1e-05,633,"(464, 449)",3,3,US,141.0171172618866,0.8290284931659698,0.8582273781299591,0.8547381162643433,0.870340895652771,0.8669991821050644,0.889920425415039,0.8808166414499283,0.885661318898201,0.893087238073349,0.8925971478223801
5,2,0.5,1,0,0.1,16,0.0008,15,10,0.035,1,1.0,0,cosine_warm,3,0,0.0001,489,"(288, 384)",3,1,polyp,104.61589074134827,0.3759948842227459,0.5693306021392346,0.5895639181137085,0.6805668868124485,0.7103815913200379,0.5324729207903147,0.6352223750203848,0.6385604050010443,0.6300759688019753,0.7036512669175863
5,1,0.8,1,1,0.1,8,2.5e-05,50,160,0.055,0,1.0,1,step,5,1,0.0,470,"(1600, 1200)",3,1,leaf,130.4942111968994,0.5411744598299265,0.552883764822036,0.584927523508668,0.5701586285606026,0.6199906941503286,0.6306678261607885,0.6381672397255898,0.6514748901128768,0.645887978374958,0.641465286910534
2,2,0.1,1,1,0.1,8,2e-05,80,80,0.095,2,0.5,1,onecycle,5,1,0.0,14164,"(600, 400)",3,12,human_parsing,212.8687379360199,0.8595586478710174,0.8649287641048431,0.8677316278219223,0.8655042916536331,0.8677060663700104,0.8664647191762924,0.8670178145170212,0.8676644474267959,0.8677330017089844,0.8678348988294602
2,1,0.8,1,0,0.1,16,0.004,80,10,0.085,0,0.5,0,cosine,3,1,1e-05,898,"(900, 1600)",3,0,golf,123.41201734542847,0.0,0.0,0.002241334968130104,0.01109879936557263,8.44165842863731e-06,0.000376117955056543,2.5345193898829164e-05,0.0002066890229798446,0.0023910348427307326,0.000777354536103303
3,2,0.8,0,0,0.0,4,0.0005,25,640,0.035,2,1.0,1,poly,3,0,1e-05,109,"(1500, 1500)",3,1,building,165.94649934768677,0.36572465747594834,0.36209692284464834,0.37970132008194923,0.37884429916739465,0.4107144705951214,0.4218869522213936,0.41965118423104286,0.42389640808105467,0.4333412177860737,0.4334526486694813
3,2,0.5,1,1,0.0,4,0.00032,15,40,0.085,2,0.9,1,step,3,1,5e-05,898,"(900, 1600)",3,0,golf,141.8881800174713,0.4592208381742239,0.4041370768100023,0.3799939604476094,0.5436017151921988,0.5524243224412203,0.603551123663783,0.5514114636927843,0.6013553291559219,0.5745062887668609,0.649414598196745
3,1,0.1,1,0,0.0,8,0.002,40,320,0.075,2,0.9,1,onecycle,5,0,1e-05,489,"(288, 384)",3,1,polyp,104.09389209747314,0.06642975694867345,0.3191868980647996,0.2712045437656343,0.40154618714004753,0.396538247121498,0.40747989527881145,0.48442961908876897,0.505754767730832,0.5141846414655447,0.5115616925060749
2,1,0.8,1,0,0.1,8,6e-05,65,40,0.085,2,1.0,1,cosine_warm,3,0,0.0001,898,"(900, 1600)",3,0,golf,124.83164620399475,0.5941918086260557,0.5977008085697889,0.6242448545992374,0.6316194746643304,0.623449943959713,0.6266584530472755,0.6164235159754753,0.6441048346459866,0.6448783285915851,0.6488010972738266
2,1,0.5,1,0,0.1,8,0.003,65,640,0.055,2,1.0,1,plateau,3,0,5e-05,900,"(767, 1022)",3,1,lesion,123.93804860115051,0.4138506906107068,0.5512683412060142,0.569014891423285,0.5475990165024995,0.5390078604221344,0.563396180421114,0.5522847220301628,0.5602504882961512,0.5745186036452651,0.5712687551975251
3,2,0.1,1,1,0.1,8,6.5e-05,100,10,0.055,2,0.9,1,poly,5,1,0.0,900,"(767, 1022)",3,1,lesion,142.34053897857666,0.910707539319992,0.9153713494539261,0.9170228451490402,0.9139917105436325,0.9172184556722641,0.9144570291042328,0.9190293818712234,0.9209631115198136,0.923527655005455,0.9236595183610916
2,2,0.8,1,1,0.0,8,0.003,80,320,0.03,2,0.9,1,onecycle,5,0,5e-05,109,"(1500, 1500)",3,1,building,194.31124114990234,0.22003874853253363,0.33320019245147703,0.3765120767056942,0.3543930478394032,0.40743488967418673,0.3972435086965561,0.4117381252348423,0.41942090168595314,0.4192052401602268,0.4263171412050724
2,2,0.8,1,1,0.1,4,0.0015,40,160,0.07,0,1.0,1,poly,3,0,5e-05,489,"(288, 384)",3,1,polyp,124.39262199401855,1.5470296784769743e-05,0.38434608466923237,0.357878110697493,0.39316591374226845,0.49356823675334455,0.49228096641600133,0.5269269280135631,0.5505495578050613,0.5630987773649394,0.5862410172820092
5,2,0.8,0,0,0.1,8,1.5e-05,40,40,0.065,0,0.9,1,plateau,5,0,0.0,898,"(900, 1600)",3,0,golf,124.61838388442993,0.45838243179023264,0.5357526499778033,0.5720057532191276,0.5938340865075589,0.6001214616000652,0.6130665156990289,0.605097622424364,0.6065240815281868,0.6130962494760752,0.6136816263198852
2,1,0.5,0,0,0.0,4,5e-05,15,20,0.045,0,1.0,1,step,5,0,0.0001,14164,"(600, 400)",3,12,human_parsing,200.84164762496948,0.8653740644454956,0.875577425956726,0.8657096892595291,0.87373286485672,0.8698790431022644,0.874328789114952,0.8775922536849976,0.8679709643125534,0.8739154696464538,0.8762173682451249
3,2,0.5,1,0,0.1,16,0.0008,25,160,0.07,2,0.5,0,plateau,5,1,0.0,524,"(1232, 1624)",3,1,eyes,140.20472645759583,0.2637677635997534,0.23688725689426066,0.26171611845493314,0.23199468590319156,0.25419942904263737,0.3175184056162834,0.3037684142589569,0.32202422730624675,0.31311460882425307,0.31048956885933876
2,2,0.5,1,1,0.0,16,0.007,10,1000,0.075,2,1.0,1,cosine,3,1,0.0,633,"(464, 449)",3,3,US,160.25082325935364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.1,1,0,0.1,4,0.007,10,320,0.045,2,1.0,1,step,5,0,1e-05,6321,"(374, 280)",1,1,fiber,109.31518888473511,0.0028045459956047127,0.0001726759772282094,0.025253796391189097,0.03730509891174734,0.04574715169146657,0.041421656776219604,0.061754189897328615,0.06028099954128265,0.060670343600213526,0.049861243553459646
5,1,0.1,1,1,0.0,4,1.5e-05,15,1000,0.035,0,1.0,1,onecycle,5,1,0.0,489,"(288, 384)",3,1,polyp,120.58064603805542,0.7888004437088967,0.798171753436327,0.8006683830171824,0.8039171516895294,0.8042901359498501,0.805359810590744,0.8057995937764645,0.8053622923791408,0.8059485375881195,0.8059242956340313
5,1,0.5,1,0,0.1,8,0.00055,40,40,0.05,0,0.9,0,step,3,0,0.0001,6464,"(480, 854)",3,9,cholec,142.15123558044434,0.15937330443412065,0.17355159372091294,0.1971666544675827,0.18072778396308423,0.20438029877841474,0.2035913061350584,0.23140422701835633,0.244216563180089,0.2337672159075737,0.2414542630314827
2,2,0.1,1,1,0.1,4,0.0004,40,1000,0.07,0,0.9,0,plateau,3,1,0.0,470,"(1600, 1200)",3,1,leaf,127.98459029197693,0.44084488190710547,0.5997667841613292,0.5170049192383885,0.605790363997221,0.6224166885018348,0.647227393090725,0.6515887573361396,0.6555349752306938,0.6636087596416473,0.6633694663643837
3,1,0.5,0,1,0.0,16,0.003,65,40,0.035,2,1.0,1,step,5,1,0.0001,633,"(464, 449)",3,3,US,158.1879358291626,9.188218973577023e-05,0.04603743609040976,0.00033508816190988,0.014079332823507684,0.07617831882089376,0.0019208274419725059,0.3834976315498352,0.3769102729856968,0.6204419866204262,0.6857237100601197
